Source;Target;Type;Weight
748.0;1458;Directed;21
770.0;1458;Directed;1
784.0;1458;Directed;20
836.0;1458;Directed;13
;1458;Directed;1
867.0;1458;Directed;102
874.0;1458;Directed;27
894.0;1458;Directed;7
895.0;1458;Directed;5
902.0;1458;Directed;134
903.0;1458;Directed;2
905.0;1458;Directed;1
907.0;1458;Directed;5
912.0;1458;Directed;36
971.0;1458;Directed;2
1025.0;1458;Directed;23
1062.0;1458;Directed;7
1063.0;1458;Directed;39
1065.0;1458;Directed;14
1066.0;1458;Directed;12
1071.0;1458;Directed;447
1073.0;1458;Directed;5
1080.0;1458;Directed;3
1119.0;1458;Directed;4
1120.0;1458;Directed;48
1131.0;1458;Directed;3
1132.0;1458;Directed;8
1214.0;1458;Directed;13
1226.0;1458;Directed;12
1231.0;1458;Directed;2
1237.0;1458;Directed;1
1243.0;1458;Directed;60
;1458;Directed;2
1292.0;1458;Directed;18
1298.0;1458;Directed;816
1299.0;1458;Directed;22
1359.0;1458;Directed;27
;1458;Directed;1
1361.0;1458;Directed;59
1467.0;1458;Directed;101
1478.0;1458;Directed;1
1557.0;1458;Directed;10
1564.0;1458;Directed;2
1601.0;1458;Directed;18
1604.0;1458;Directed;9
1606.0;1458;Directed;117
1608.0;1458;Directed;1324
1632.0;1458;Directed;17
1640.0;1458;Directed;5
1670.0;1458;Directed;85
1691.0;1458;Directed;20
;1458;Directed;1
;1458;Directed;1
1736.0;1458;Directed;2
1743.0;1458;Directed;127
1746.0;1458;Directed;5
1750.0;1458;Directed;2
1752.0;1458;Directed;3
1776.0;1458;Directed;2
1795.0;1458;Directed;18
1806.0;1458;Directed;8
1808.0;1458;Directed;200
1825.0;1458;Directed;22
;1458;Directed;10
1916.0;1458;Directed;37
1917.0;1458;Directed;10
1918.0;1458;Directed;7
1923.0;1458;Directed;2
1929.0;1458;Directed;2
1931.0;1458;Directed;3
1951.0;1458;Directed;2
1959.0;1458;Directed;13
1999.0;1458;Directed;2
2011.0;1458;Directed;23
2013.0;1458;Directed;2
2021.0;1458;Directed;19
2044.0;1458;Directed;17
2046.0;1458;Directed;4
2053.0;1458;Directed;2
2121.0;1458;Directed;5
2126.0;1458;Directed;10
610.0;1459;Directed;1
620.0;1459;Directed;2
708.0;1459;Directed;1
1309.0;1459;Directed;1
1772.0;1459;Directed;2
2062.0;1459;Directed;1
867.0;1460;Directed;5
1071.0;1460;Directed;2
1292.0;1460;Directed;1
1299.0;1460;Directed;2
1606.0;1460;Directed;2
1608.0;1460;Directed;1
1743.0;1460;Directed;3
1608.0;1461;Directed;5
1743.0;1461;Directed;5
894.0;1462;Directed;7
902.0;1462;Directed;6
1071.0;1462;Directed;13
1243.0;1462;Directed;7
2126.0;1462;Directed;6
629.0;1463;Directed;4
634.0;1463;Directed;1
650.0;1463;Directed;2
658.0;1463;Directed;4
666.0;1463;Directed;48
742.0;1463;Directed;4
784.0;1463;Directed;21
867.0;1463;Directed;107
874.0;1463;Directed;24
884.0;1463;Directed;2
895.0;1463;Directed;7
902.0;1463;Directed;27
903.0;1463;Directed;2
;1463;Directed;2
1062.0;1463;Directed;2
1065.0;1463;Directed;2
1066.0;1463;Directed;3
1071.0;1463;Directed;90
1132.0;1463;Directed;9
1214.0;1463;Directed;4
1299.0;1463;Directed;10
1359.0;1463;Directed;11
1467.0;1463;Directed;43
1557.0;1463;Directed;3
1564.0;1463;Directed;1
1601.0;1463;Directed;10
1606.0;1463;Directed;4
1632.0;1463;Directed;10
1663.0;1463;Directed;5
1691.0;1463;Directed;6
;1463;Directed;2
1736.0;1463;Directed;5
1743.0;1463;Directed;25
1750.0;1463;Directed;3
1752.0;1463;Directed;1
1785.0;1463;Directed;2
1808.0;1463;Directed;4
1825.0;1463;Directed;9
;1463;Directed;1
1916.0;1463;Directed;16
1917.0;1463;Directed;1
1923.0;1463;Directed;2
1929.0;1463;Directed;2
1938.0;1463;Directed;4
1957.0;1463;Directed;3
1959.0;1463;Directed;2
1999.0;1463;Directed;10
2011.0;1463;Directed;3147
2013.0;1463;Directed;1
2027.0;1463;Directed;1
2121.0;1463;Directed;2
2126.0;1463;Directed;2
1941.0;1464;Directed;2
1355.0;1465;Directed;2
666.0;1466;Directed;1
1065.0;1466;Directed;2
604.0;1467;Directed;4
628.0;1467;Directed;6
629.0;1467;Directed;9
630.0;1467;Directed;11
634.0;1467;Directed;65
635.0;1467;Directed;1
637.0;1467;Directed;14
641.0;1467;Directed;3
650.0;1467;Directed;93
653.0;1467;Directed;31
654.0;1467;Directed;10
658.0;1467;Directed;24
665.0;1467;Directed;23
666.0;1467;Directed;103
672.0;1467;Directed;7
712.0;1467;Directed;3
742.0;1467;Directed;17
746.0;1467;Directed;75
752.0;1467;Directed;3
753.0;1467;Directed;3
765.0;1467;Directed;19
770.0;1467;Directed;42
773.0;1467;Directed;21
774.0;1467;Directed;1
779.0;1467;Directed;1
782.0;1467;Directed;29
783.0;1467;Directed;24
784.0;1467;Directed;22
794.0;1467;Directed;7
815.0;1467;Directed;14
836.0;1467;Directed;12
858.0;1467;Directed;5
;1467;Directed;1
867.0;1467;Directed;145
874.0;1467;Directed;36
876.0;1467;Directed;2
880.0;1467;Directed;68
884.0;1467;Directed;3
894.0;1467;Directed;7
895.0;1467;Directed;26
898.0;1467;Directed;22
902.0;1467;Directed;150
;1467;Directed;3
903.0;1467;Directed;2
905.0;1467;Directed;4
907.0;1467;Directed;11
912.0;1467;Directed;36
914.0;1467;Directed;10
928.0;1467;Directed;5
;1467;Directed;2
;1467;Directed;7
1025.0;1467;Directed;23
1054.0;1467;Directed;8
1060.0;1467;Directed;24
1062.0;1467;Directed;33
1063.0;1467;Directed;77
1064.0;1467;Directed;11
1065.0;1467;Directed;247
1066.0;1467;Directed;21
1071.0;1467;Directed;454
1072.0;1467;Directed;1
1073.0;1467;Directed;5
1078.0;1467;Directed;1
1080.0;1467;Directed;3
1098.0;1467;Directed;4
1119.0;1467;Directed;345
1120.0;1467;Directed;173
1130.0;1467;Directed;7
1131.0;1467;Directed;9
1132.0;1467;Directed;341
1141.0;1467;Directed;1
1146.0;1467;Directed;6
1148.0;1467;Directed;1
1171.0;1467;Directed;20
1180.0;1467;Directed;3
1198.0;1467;Directed;9
1213.0;1467;Directed;55
1214.0;1467;Directed;50
1226.0;1467;Directed;23
1230.0;1467;Directed;4
1231.0;1467;Directed;2
1237.0;1467;Directed;1
1241.0;1467;Directed;9
1243.0;1467;Directed;105
1245.0;1467;Directed;9
;1467;Directed;1
;1467;Directed;1
1286.0;1467;Directed;150
1288.0;1467;Directed;1
1292.0;1467;Directed;28
1299.0;1467;Directed;51
1301.0;1467;Directed;4
1349.0;1467;Directed;39
1355.0;1467;Directed;2
1359.0;1467;Directed;36
1361.0;1467;Directed;56
1366.0;1467;Directed;1
1408.0;1467;Directed;3
1443.0;1467;Directed;18
1458.0;1467;Directed;160
1467.0;1467;Directed;56
1469.0;1467;Directed;3
1470.0;1467;Directed;11
1474.0;1467;Directed;2
1556.0;1467;Directed;7
1557.0;1467;Directed;32
;1467;Directed;3
;1467;Directed;3
;1467;Directed;3
1571.0;1467;Directed;28
1578.0;1467;Directed;6
1579.0;1467;Directed;14
1582.0;1467;Directed;32
1590.0;1467;Directed;1
1592.0;1467;Directed;11
1596.0;1467;Directed;11
1601.0;1467;Directed;158
1602.0;1467;Directed;6
1604.0;1467;Directed;17
1606.0;1467;Directed;5
1607.0;1467;Directed;33
1608.0;1467;Directed;5
1632.0;1467;Directed;73
;1467;Directed;2
1640.0;1467;Directed;5
1643.0;1467;Directed;21
;1467;Directed;1475
;1467;Directed;42
1662.0;1467;Directed;2
1663.0;1467;Directed;2
1665.0;1467;Directed;35
1668.0;1467;Directed;24
1670.0;1467;Directed;674
1681.0;1467;Directed;6
1691.0;1467;Directed;20
1718.0;1467;Directed;1
;1467;Directed;1
1736.0;1467;Directed;6
1738.0;1467;Directed;99
1743.0;1467;Directed;117
;1467;Directed;2
1746.0;1467;Directed;5
;1467;Directed;2
1747.0;1467;Directed;1
1749.0;1467;Directed;46
1750.0;1467;Directed;34
1752.0;1467;Directed;10
1753.0;1467;Directed;87
;1467;Directed;2
1776.0;1467;Directed;1
1785.0;1467;Directed;2
1793.0;1467;Directed;8
1795.0;1467;Directed;18
1803.0;1467;Directed;2
1806.0;1467;Directed;18
1808.0;1467;Directed;200
;1467;Directed;1
1813.0;1467;Directed;2
1816.0;1467;Directed;2
;1467;Directed;6
1824.0;1467;Directed;21
1825.0;1467;Directed;304
1826.0;1467;Directed;22
1839.0;1467;Directed;4
1850.0;1467;Directed;1
;1467;Directed;10
;1467;Directed;4
1890.0;1467;Directed;3
1916.0;1467;Directed;35
1917.0;1467;Directed;24
1921.0;1467;Directed;7
1923.0;1467;Directed;51
1928.0;1467;Directed;18
1929.0;1467;Directed;2
1931.0;1467;Directed;10
;1467;Directed;1
1938.0;1467;Directed;10
1940.0;1467;Directed;148
1944.0;1467;Directed;32
1951.0;1467;Directed;16
1955.0;1467;Directed;18
1959.0;1467;Directed;13
;1467;Directed;4
1974.0;1467;Directed;4
1999.0;1467;Directed;42
2011.0;1467;Directed;3822
2013.0;1467;Directed;250
2021.0;1467;Directed;18
2027.0;1467;Directed;130
;1467;Directed;10
2042.0;1467;Directed;9
2044.0;1467;Directed;38
2046.0;1467;Directed;6
2053.0;1467;Directed;27
2080.0;1467;Directed;35
2088.0;1467;Directed;4
2108.0;1467;Directed;8
2113.0;1467;Directed;65
2118.0;1467;Directed;9
2120.0;1467;Directed;1
2121.0;1467;Directed;12
2126.0;1467;Directed;13
2144.0;1467;Directed;9
;1467;Directed;1
746.0;1468;Directed;10
784.0;1468;Directed;1
902.0;1468;Directed;17
1071.0;1468;Directed;10
1080.0;1468;Directed;2
1243.0;1468;Directed;15
1361.0;1468;Directed;7
1743.0;1468;Directed;7
1808.0;1468;Directed;20
;1468;Directed;8
1917.0;1468;Directed;7
1959.0;1468;Directed;2
2021.0;1468;Directed;3
2126.0;1468;Directed;1
794.0;1469;Directed;1
1171.0;1469;Directed;1
1213.0;1469;Directed;1
1670.0;1469;Directed;4
1824.0;1469;Directed;10
2080.0;1469;Directed;3
2013.0;1470;Directed;1
1467.0;1471;Directed;1
1920.0;1472;Directed;1
1632.0;1473;Directed;1
628.0;1474;Directed;6
637.0;1474;Directed;1
650.0;1474;Directed;2
658.0;1474;Directed;47
665.0;1474;Directed;14
666.0;1474;Directed;85
742.0;1474;Directed;8
746.0;1474;Directed;95
770.0;1474;Directed;3
784.0;1474;Directed;4
836.0;1474;Directed;12
867.0;1474;Directed;15
874.0;1474;Directed;23
884.0;1474;Directed;6
894.0;1474;Directed;8
902.0;1474;Directed;128
903.0;1474;Directed;2
907.0;1474;Directed;5
912.0;1474;Directed;36
1025.0;1474;Directed;23
1062.0;1474;Directed;12
1065.0;1474;Directed;16
1066.0;1474;Directed;4
1071.0;1474;Directed;418
1073.0;1474;Directed;5
1080.0;1474;Directed;3
1120.0;1474;Directed;5
1131.0;1474;Directed;3
1132.0;1474;Directed;7
1214.0;1474;Directed;12
1237.0;1474;Directed;1
1243.0;1474;Directed;60
1292.0;1474;Directed;6
1299.0;1474;Directed;21
1359.0;1474;Directed;8
1361.0;1474;Directed;59
1458.0;1474;Directed;9
1467.0;1474;Directed;11
1478.0;1474;Directed;1
1557.0;1474;Directed;58
1564.0;1474;Directed;2
1601.0;1474;Directed;11
1602.0;1474;Directed;4
1604.0;1474;Directed;14
1606.0;1474;Directed;4
1608.0;1474;Directed;5
1640.0;1474;Directed;5
1670.0;1474;Directed;2
1691.0;1474;Directed;16
1736.0;1474;Directed;2
1738.0;1474;Directed;4
1743.0;1474;Directed;106
1746.0;1474;Directed;9
1752.0;1474;Directed;3
1795.0;1474;Directed;18
1808.0;1474;Directed;198
;1474;Directed;10
1916.0;1474;Directed;28
1917.0;1474;Directed;9
1931.0;1474;Directed;8
1951.0;1474;Directed;2
1959.0;1474;Directed;11
2011.0;1474;Directed;33
2012.0;1474;Directed;1
2021.0;1474;Directed;11
2044.0;1474;Directed;4
2046.0;1474;Directed;1
2053.0;1474;Directed;1
2121.0;1474;Directed;3
2126.0;1474;Directed;11
2282.0;1474;Directed;2
1808.0;1475;Directed;2
1476.0;1476;Directed;1
628.0;1477;Directed;3
650.0;1477;Directed;2
653.0;1477;Directed;2
658.0;1477;Directed;10
666.0;1477;Directed;68
742.0;1477;Directed;7
746.0;1477;Directed;6
784.0;1477;Directed;21
867.0;1477;Directed;99
874.0;1477;Directed;23
902.0;1477;Directed;40
903.0;1477;Directed;2
1025.0;1477;Directed;23
1062.0;1477;Directed;3
1065.0;1477;Directed;14
1066.0;1477;Directed;3
1071.0;1477;Directed;209
1214.0;1477;Directed;2
1243.0;1477;Directed;3
1292.0;1477;Directed;6
1299.0;1477;Directed;16
1349.0;1477;Directed;2
1359.0;1477;Directed;17
1361.0;1477;Directed;3
1467.0;1477;Directed;5
1557.0;1477;Directed;6
1582.0;1477;Directed;11
1601.0;1477;Directed;2
1606.0;1477;Directed;1
1691.0;1477;Directed;14
1736.0;1477;Directed;2
1743.0;1477;Directed;39
1752.0;1477;Directed;3
1806.0;1477;Directed;3
1808.0;1477;Directed;67
1816.0;1477;Directed;27
1825.0;1477;Directed;1
1916.0;1477;Directed;20
1917.0;1477;Directed;1
1923.0;1477;Directed;2
1928.0;1477;Directed;1
1929.0;1477;Directed;2
1931.0;1477;Directed;3
1951.0;1477;Directed;2
1959.0;1477;Directed;5
2011.0;1477;Directed;7
2021.0;1477;Directed;5
2027.0;1477;Directed;1
2121.0;1477;Directed;2
2126.0;1477;Directed;2
628.0;1478;Directed;1
658.0;1478;Directed;6
665.0;1478;Directed;14
666.0;1478;Directed;20
746.0;1478;Directed;34
836.0;1478;Directed;12
867.0;1478;Directed;2
874.0;1478;Directed;4
894.0;1478;Directed;7
902.0;1478;Directed;63
907.0;1478;Directed;1
912.0;1478;Directed;36
1062.0;1478;Directed;3
1063.0;1478;Directed;4
1071.0;1478;Directed;147
1073.0;1478;Directed;5
1120.0;1478;Directed;4
1131.0;1478;Directed;3
1132.0;1478;Directed;7
1214.0;1478;Directed;4
1243.0;1478;Directed;28
1361.0;1478;Directed;31
1606.0;1478;Directed;4
1608.0;1478;Directed;5
1640.0;1478;Directed;5
1691.0;1478;Directed;6
1743.0;1478;Directed;50
1795.0;1478;Directed;18
1808.0;1478;Directed;64
;1478;Directed;2
1916.0;1478;Directed;6
1950.0;1478;Directed;1
1959.0;1478;Directed;5
2021.0;1478;Directed;5
2042.0;1478;Directed;1
2053.0;1478;Directed;1
2126.0;1478;Directed;7
2143.0;1478;Directed;1
;1479;Directed;1
1632.0;1480;Directed;1
1452.0;1481;Directed;1
1481.0;1481;Directed;1
653.0;1482;Directed;3
658.0;1482;Directed;2
746.0;1482;Directed;12
770.0;1482;Directed;1
867.0;1482;Directed;3
874.0;1482;Directed;4
902.0;1482;Directed;17
1071.0;1482;Directed;29
1080.0;1482;Directed;2
1243.0;1482;Directed;15
1299.0;1482;Directed;6
1361.0;1482;Directed;12
1743.0;1482;Directed;10
1752.0;1482;Directed;2
1808.0;1482;Directed;47
;1482;Directed;8
1916.0;1482;Directed;1
1917.0;1482;Directed;7
1959.0;1482;Directed;2
2121.0;1482;Directed;2
2126.0;1482;Directed;1
641.0;1483;Directed;1
1592.0;1483;Directed;3
1662.0;1483;Directed;1
1323.0;1484;Directed;1
588.0;1485;Directed;3
733.0;1485;Directed;4
739.0;1485;Directed;4
826.0;1485;Directed;3
921.0;1485;Directed;4
940.0;1485;Directed;8
1024.0;1485;Directed;3
1098.0;1485;Directed;8
1168.0;1485;Directed;3
1180.0;1485;Directed;3
1342.0;1485;Directed;3
1403.0;1485;Directed;3
1641.0;1485;Directed;3
1704.0;1485;Directed;4
1795.0;1486;Directed;7
1795.0;1487;Directed;7
588.0;1488;Directed;3
733.0;1488;Directed;4
739.0;1488;Directed;4
826.0;1488;Directed;3
921.0;1488;Directed;4
940.0;1488;Directed;8
1024.0;1488;Directed;3
1098.0;1488;Directed;10
1168.0;1488;Directed;3
1323.0;1488;Directed;1
1342.0;1488;Directed;3
1403.0;1488;Directed;3
1641.0;1488;Directed;3
1670.0;1488;Directed;1
1704.0;1488;Directed;4
588.0;1489;Directed;3
733.0;1489;Directed;4
739.0;1489;Directed;4
826.0;1489;Directed;3
921.0;1489;Directed;4
940.0;1489;Directed;8
1024.0;1489;Directed;3
1098.0;1489;Directed;8
1168.0;1489;Directed;3
1180.0;1489;Directed;3
1342.0;1489;Directed;3
1403.0;1489;Directed;3
1641.0;1489;Directed;3
1704.0;1489;Directed;4
1890.0;1489;Directed;1
1025.0;1490;Directed;12
610.0;1491;Directed;1
1772.0;1491;Directed;2
665.0;1492;Directed;6
789.0;1492;Directed;8
;1493;Directed;1
1890.0;1494;Directed;1
588.0;1495;Directed;3
733.0;1495;Directed;4
739.0;1495;Directed;4
826.0;1495;Directed;3
921.0;1495;Directed;4
940.0;1495;Directed;8
1024.0;1495;Directed;3
1098.0;1495;Directed;8
1168.0;1495;Directed;3
1342.0;1495;Directed;3
1403.0;1495;Directed;3
1641.0;1495;Directed;3
1704.0;1495;Directed;4
1795.0;1496;Directed;7
588.0;1497;Directed;3
733.0;1497;Directed;4
739.0;1497;Directed;4
826.0;1497;Directed;3
921.0;1497;Directed;4
940.0;1497;Directed;8
1024.0;1497;Directed;3
1098.0;1497;Directed;8
1168.0;1497;Directed;3
1180.0;1497;Directed;3
1342.0;1497;Directed;3
1403.0;1497;Directed;3
1641.0;1497;Directed;3
1704.0;1497;Directed;4
588.0;1498;Directed;3
733.0;1498;Directed;4
739.0;1498;Directed;4
826.0;1498;Directed;3
921.0;1498;Directed;4
940.0;1498;Directed;8
1024.0;1498;Directed;3
1098.0;1498;Directed;8
1168.0;1498;Directed;3
1342.0;1498;Directed;3
1403.0;1498;Directed;3
1641.0;1498;Directed;3
1704.0;1498;Directed;4
1795.0;1499;Directed;7
1795.0;1500;Directed;6
1632.0;1501;Directed;2
1850.0;1501;Directed;1
2062.0;1501;Directed;1
588.0;1502;Directed;3
733.0;1502;Directed;4
739.0;1502;Directed;4
826.0;1502;Directed;3
921.0;1502;Directed;4
940.0;1502;Directed;8
1024.0;1502;Directed;3
1098.0;1502;Directed;8
1168.0;1502;Directed;3
1342.0;1502;Directed;3
1403.0;1502;Directed;3
1641.0;1502;Directed;3
1704.0;1502;Directed;4
1795.0;1502;Directed;7
;1502;Directed;1
1795.0;1503;Directed;7
1795.0;1504;Directed;7
1795.0;1505;Directed;7
1180.0;1506;Directed;3
1366.0;1506;Directed;1
1890.0;1506;Directed;3
1323.0;1507;Directed;1
1795.0;1508;Directed;7
938.0;1509;Directed;7
1795.0;1510;Directed;7
588.0;1511;Directed;3
733.0;1511;Directed;4
739.0;1511;Directed;4
826.0;1511;Directed;3
921.0;1511;Directed;4
940.0;1511;Directed;8
1024.0;1511;Directed;3
1098.0;1511;Directed;8
1168.0;1511;Directed;3
1323.0;1511;Directed;1
1342.0;1511;Directed;3
1403.0;1511;Directed;3
1641.0;1511;Directed;3
1704.0;1511;Directed;4
;1511;Directed;4
1890.0;1511;Directed;1
1795.0;1512;Directed;7
588.0;1513;Directed;3
733.0;1513;Directed;4
739.0;1513;Directed;4
826.0;1513;Directed;3
921.0;1513;Directed;4
940.0;1513;Directed;8
1024.0;1513;Directed;3
1098.0;1513;Directed;8
1168.0;1513;Directed;3
1342.0;1513;Directed;3
1403.0;1513;Directed;3
1641.0;1513;Directed;3
1704.0;1513;Directed;4
1255.0;1514;Directed;2
1323.0;1514;Directed;1
1524.0;1514;Directed;2
1718.0;1514;Directed;1
1795.0;1514;Directed;7
;1514;Directed;4
1999.0;1514;Directed;1
588.0;1515;Directed;3
733.0;1515;Directed;4
739.0;1515;Directed;4
826.0;1515;Directed;3
921.0;1515;Directed;4
940.0;1515;Directed;8
1024.0;1515;Directed;3
1098.0;1515;Directed;8
1168.0;1515;Directed;3
1180.0;1515;Directed;3
1255.0;1515;Directed;2
1342.0;1515;Directed;3
1403.0;1515;Directed;3
1641.0;1515;Directed;3
1704.0;1515;Directed;4
;1515;Directed;2
1890.0;1515;Directed;1
1601.0;1516;Directed;1
1366.0;1517;Directed;1
1795.0;1517;Directed;7
;1518;Directed;1
588.0;1519;Directed;3
733.0;1519;Directed;5
739.0;1519;Directed;4
826.0;1519;Directed;3
921.0;1519;Directed;4
940.0;1519;Directed;8
1024.0;1519;Directed;3
1098.0;1519;Directed;8
1168.0;1519;Directed;3
1342.0;1519;Directed;3
1403.0;1519;Directed;3
1641.0;1519;Directed;3
1704.0;1519;Directed;4
1795.0;1520;Directed;7
1890.0;1521;Directed;3
1025.0;1522;Directed;8
1361.0;1522;Directed;7
1601.0;1522;Directed;8
1691.0;1522;Directed;2
1323.0;1523;Directed;1
588.0;1524;Directed;3
733.0;1524;Directed;4
739.0;1524;Directed;4
826.0;1524;Directed;3
921.0;1524;Directed;4
940.0;1524;Directed;8
1024.0;1524;Directed;3
1098.0;1524;Directed;8
1168.0;1524;Directed;3
1342.0;1524;Directed;3
1403.0;1524;Directed;3
1641.0;1524;Directed;3
1704.0;1524;Directed;4
1718.0;1524;Directed;1
1795.0;1524;Directed;7
1999.0;1524;Directed;1
1795.0;1525;Directed;7
1795.0;1526;Directed;7
1025.0;1527;Directed;12
1795.0;1528;Directed;7
1779.0;1529;Directed;2
1795.0;1530;Directed;7
;1531;Directed;1
727.0;1532;Directed;3
734.0;1532;Directed;1
1983.0;1532;Directed;5
588.0;1533;Directed;1
;1533;Directed;1
1795.0;1534;Directed;6
1795.0;1535;Directed;7
1795.0;1536;Directed;7
1795.0;1537;Directed;7
1983.0;1538;Directed;1
;1539;Directed;1
610.0;1540;Directed;1
1772.0;1540;Directed;2
1795.0;1541;Directed;7
1309.0;1542;Directed;1
938.0;1543;Directed;7
604.0;1544;Directed;4
1467.0;1544;Directed;1
1795.0;1544;Directed;7
2011.0;1544;Directed;1
1795.0;1545;Directed;7
1795.0;1546;Directed;7
1516.0;1547;Directed;1
1795.0;1548;Directed;7
604.0;1549;Directed;1
;1549;Directed;4
2011.0;1549;Directed;1
588.0;1550;Directed;3
733.0;1550;Directed;4
739.0;1550;Directed;4
826.0;1550;Directed;3
921.0;1550;Directed;4
940.0;1550;Directed;8
1024.0;1550;Directed;3
1098.0;1550;Directed;8
1168.0;1550;Directed;3
1180.0;1550;Directed;3
1342.0;1550;Directed;3
1403.0;1550;Directed;3
1641.0;1550;Directed;3
1704.0;1550;Directed;4
1361.0;1551;Directed;6
2011.0;1552;Directed;2
588.0;1553;Directed;3
733.0;1553;Directed;5
739.0;1553;Directed;4
826.0;1553;Directed;3
921.0;1553;Directed;4
940.0;1553;Directed;8
1024.0;1553;Directed;3
1098.0;1553;Directed;8
1168.0;1553;Directed;3
1180.0;1553;Directed;3
1342.0;1553;Directed;3
1403.0;1553;Directed;3
1641.0;1553;Directed;3
1704.0;1553;Directed;4
1890.0;1553;Directed;1
;1554;Directed;1
733.0;1555;Directed;1
628.0;1556;Directed;3
629.0;1556;Directed;1
650.0;1556;Directed;2
658.0;1556;Directed;13
666.0;1556;Directed;82
742.0;1556;Directed;7
746.0;1556;Directed;33
752.0;1556;Directed;1
773.0;1556;Directed;30
784.0;1556;Directed;19
867.0;1556;Directed;98
874.0;1556;Directed;27
884.0;1556;Directed;8
902.0;1556;Directed;79
903.0;1556;Directed;2
1025.0;1556;Directed;23
1062.0;1556;Directed;11
1065.0;1556;Directed;19
1066.0;1556;Directed;3
1071.0;1556;Directed;273
1072.0;1556;Directed;2
1080.0;1556;Directed;3
1119.0;1556;Directed;2
1120.0;1556;Directed;7
1131.0;1556;Directed;3
1214.0;1556;Directed;10
1243.0;1556;Directed;31
1292.0;1556;Directed;17
1298.0;1556;Directed;380
1299.0;1556;Directed;16
1359.0;1556;Directed;27
1361.0;1556;Directed;23
1467.0;1556;Directed;47
1557.0;1556;Directed;6
1564.0;1556;Directed;2
1601.0;1556;Directed;10
1606.0;1556;Directed;117
1608.0;1556;Directed;1249
1632.0;1556;Directed;6
1643.0;1556;Directed;14
1670.0;1556;Directed;8
1691.0;1556;Directed;14
1736.0;1556;Directed;2
1743.0;1556;Directed;80
1750.0;1556;Directed;2
1752.0;1556;Directed;3
1795.0;1556;Directed;11
1808.0;1556;Directed;172
1816.0;1556;Directed;10
1825.0;1556;Directed;10
;1556;Directed;10
1916.0;1556;Directed;32
1917.0;1556;Directed;10
1923.0;1556;Directed;2
1928.0;1556;Directed;2
1929.0;1556;Directed;2
1931.0;1556;Directed;3
1951.0;1556;Directed;2
1955.0;1556;Directed;1
1959.0;1556;Directed;8
2011.0;1556;Directed;10
2013.0;1556;Directed;2
2021.0;1556;Directed;9
2121.0;1556;Directed;2
2126.0;1556;Directed;4
628.0;1557;Directed;6
630.0;1557;Directed;1
650.0;1557;Directed;2
655.0;1557;Directed;3
658.0;1557;Directed;52
665.0;1557;Directed;14
666.0;1557;Directed;88
742.0;1557;Directed;12
746.0;1557;Directed;108
770.0;1557;Directed;4
784.0;1557;Directed;19
836.0;1557;Directed;12
;1557;Directed;1
867.0;1557;Directed;103
874.0;1557;Directed;27
884.0;1557;Directed;13
894.0;1557;Directed;8
895.0;1557;Directed;3
902.0;1557;Directed;145
903.0;1557;Directed;2
907.0;1557;Directed;5
912.0;1557;Directed;36
1025.0;1557;Directed;23
1060.0;1557;Directed;1
1062.0;1557;Directed;13
1063.0;1557;Directed;6
1065.0;1557;Directed;17
1066.0;1557;Directed;3
1071.0;1557;Directed;447
1073.0;1557;Directed;5
1080.0;1557;Directed;3
1120.0;1557;Directed;4
1131.0;1557;Directed;3
1132.0;1557;Directed;14
1214.0;1557;Directed;11
1237.0;1557;Directed;1
1243.0;1557;Directed;60
1292.0;1557;Directed;6
1299.0;1557;Directed;26
;1557;Directed;1
1359.0;1557;Directed;18
1361.0;1557;Directed;59
1458.0;1557;Directed;4
1467.0;1557;Directed;32
1474.0;1557;Directed;13
1478.0;1557;Directed;1
1557.0;1557;Directed;2
1564.0;1557;Directed;2
1601.0;1557;Directed;8
1602.0;1557;Directed;28
1604.0;1557;Directed;20
1606.0;1557;Directed;5
1608.0;1557;Directed;5
1632.0;1557;Directed;3
1640.0;1557;Directed;5
1665.0;1557;Directed;2
1667.0;1557;Directed;1
1670.0;1557;Directed;11
1691.0;1557;Directed;20
1736.0;1557;Directed;3
1738.0;1557;Directed;4
1743.0;1557;Directed;124
1746.0;1557;Directed;11
1750.0;1557;Directed;2
1752.0;1557;Directed;3
1795.0;1557;Directed;18
1808.0;1557;Directed;200
;1557;Directed;10
1916.0;1557;Directed;33
1917.0;1557;Directed;10
1923.0;1557;Directed;2
1929.0;1557;Directed;2
1931.0;1557;Directed;14
1951.0;1557;Directed;4
1959.0;1557;Directed;13
2011.0;1557;Directed;34
2012.0;1557;Directed;1
2013.0;1557;Directed;4
2021.0;1557;Directed;10
2027.0;1557;Directed;6
;1557;Directed;2
2044.0;1557;Directed;4
2046.0;1557;Directed;2
2053.0;1557;Directed;1
2121.0;1557;Directed;5
2126.0;1557;Directed;10
2282.0;1557;Directed;2
1950.0;1558;Directed;1
2143.0;1558;Directed;1
746.0;1559;Directed;3
765.0;1559;Directed;1
874.0;1559;Directed;4
902.0;1559;Directed;8
1071.0;1559;Directed;12
1080.0;1559;Directed;1
1119.0;1559;Directed;1
1120.0;1559;Directed;5
1132.0;1559;Directed;3
1243.0;1559;Directed;4
1361.0;1559;Directed;4
1601.0;1559;Directed;2
1632.0;1559;Directed;2
1743.0;1559;Directed;8
1808.0;1559;Directed;27
1825.0;1559;Directed;4
;1559;Directed;2
1917.0;1559;Directed;2
1959.0;1559;Directed;1
